index,latitude,longitude,primary_fuel
14620,10.88,78.345,Solar
14634,20.8772,71.2801,Solar
14635,18.824,79.104,Solar
14636,28.282,77.318,Solar
14637,26.27,79.52,Solar
14638,20.775,78.105,Solar
14639,9.81,77.78,Solar
14640,23.7162,87.0695,Solar
14643,27.117,72.779,Solar
14644,17.572,78.428,Solar
14646,26.86,72.715,Solar
14648,17.866,78.016,Solar
14719,15.658,78.289,Solar
14720,15.655,78.277,Solar
14721,15.679,78.274,Solar
14722,15.662,78.257,Solar
14723,15.662,78.257,Solar
14615,22.4809,72.5235,Solar
14613,14.178,77.44,Solar
14612,17.17,75.93,Solar
14611,17.024,75.827,Solar
14577,14.792,76.085,Solar
14578,26.73,73.199,Solar
14579,26.73,73.199,Solar
14580,26.73,73.199,Solar
14581,26.73,73.199,Solar
14582,23.715,71.875,Solar
14583,14.131,76.695,Solar
14584,14.144,76.682,Solar
14585,21.697,70.02,Solar
14586,20.62,85.185,Solar
14724,15.662,78.257,Solar
14588,13.99,76.372,Solar
14590,14.235,75.63,Solar
14591,17.9054,76.3224,Solar
14592,17.613,77.571,Solar
14593,17.733,77.211,Solar
14594,16.008,76.04,Solar
14595,17.2465,78.4016,Solar
14596,17.2464,78.4049,Solar
14608,23.033,77.06,Solar
14609,13.833,77.34,Solar
14610,13.81,77.33,Solar
14589,12.755,76.204,Solar
14725,15.662,78.257,Solar
14726,15.662,78.257,Solar
14727,15.662,78.257,Solar
14769,18.363,78.213,Solar
14770,18.38,78.265,Solar
14771,18.388,78.226,Solar
14772,14.392,77.204,Solar
14773,14.203,77.38,Solar
14774,14.195,77.347,Solar
14775,9.3381,78.3917,Solar
14776,14.126,76.81,Solar
14777,15.572,76.464,Solar
14778,15.552,76.43,Solar
14768,23.049,71.862,Solar
14779,17.271,79.597,Solar
14781,22.334,74.707,Solar
14782,23.475,87.475,Solar
14783,23.457,76.118,Solar
14784,25.32,79.812,Solar
14785,17.448,76.048,Solar
14786,23.35,70.388,Solar
14787,16.861,78.093,Solar
14788,10.816,78.186,Solar
14790,12.34,75.15,Solar
14791,27.224,74.2524,Solar
14780,29.961,74.508,Solar
14973,21.736,70.116,Solar
14767,23.049,71.869,Solar
14765,16.712,78.474,Solar
14728,15.662,78.257,Solar
14729,15.662,78.257,Solar
14730,15.662,78.257,Solar
14731,15.662,78.257,Solar
14732,15.662,78.257,Solar
14747,23.885,75.899,Solar
14748,20.76,85.295,Solar
14749,14.164,78.144,Solar
14750,15.667,77.486,Solar
14751,23.511,76.159,Solar
14766,9.119,78.103,Solar
14752,23.538,76.121,Solar
14754,16.884,77.587,Solar
14755,17.281,79.19,Solar
14756,17.276,79.204,Solar
14758,14.109,76.758,Solar
14759,18.882,73.1,Solar
14760,13.981,77.481,Solar
14761,9.446,78.15,Solar
14762,9.454,78.152,Solar
14763,9.47,78.153,Solar
14764,16.696,78.489,Solar
14753,23.5064,76.1538,Solar
16493,34.587,134.9754,Solar
14974,21.733,70.105,Solar
14976,17.994,78.048,Solar
15201,23.3682,70.7432,Solar
15202,23.9151,71.9424,Solar
15203,15.362,77.49,Solar
15204,10.564,77.925,Solar
15205,14.463,78.238,Solar
15206,13.323,78.673,Solar
15207,30.0208,74.546,Solar
15208,24.985,82.18,Solar
15209,25.75,79.78,Solar
15210,13.906,78.179,Solar
15248,24.471,81.549,Solar
15249,24.484,81.595,Solar
15250,24.469,81.581,Solar
15253,23.8,71.605,Solar
15254,27.384,70.563,Solar
15255,27.385,70.569,Solar
15256,27.385,70.569,Solar
15257,16.374,74.774,Solar
15258,17.699,78.946,Solar
15259,23.9637,76.719,Solar
15260,23.9796,76.7329,Solar
15196,11.066,78.494,Solar
15195,26.7874,72.0099,Solar
15194,26.872,71.907,Solar
15193,26.8022,72.0078,Solar
15168,25.735,73.59,Solar
15169,17.965,78.55,Solar
15170,9.4511,78.5748,Solar
15171,9.4533,78.5758,Solar
15172,23.6788,68.7653,Solar
15173,29.389,76.871,Solar
15174,25.46,79.465,Solar
15175,17.742,78.142,Solar
15176,14.039,76.906,Solar
15177,17.216,77.893,Solar
15261,21.43,81.305,Solar
15178,17.232,77.865,Solar
15180,18.875,76.515,Solar
15182,29.9846,74.7522,Solar
15185,22.125,87.34,Solar
15186,26.0748,72.2677,Solar
15187,17.2287,77.9762,Solar
15188,16.7383,81.7631,Solar
15189,12.392,76.175,Solar
15190,26.5653,75.5622,Solar
15191,27.11,72.34,Solar
15192,17.82,75.58,Solar
15179,17.167,77.915,Solar
15167,14.142,77.316,Solar
15262,25.4106,78.4805,Solar
15264,15.985,75.315,Solar
15364,17.584,77.885,Solar
15365,17.662,77.866,Solar
15366,17.542,77.966,Solar
15367,20.731,83.4538,Solar
15368,20.7325,83.4632,Solar
15369,20.75,83.48,Solar
15370,17.793,77.013,Solar
15372,21.0726,74.3862,Solar
15373,21.0864,74.3529,Solar
15374,17.903,79.032,Solar
15375,22.605,87.285,Solar
15376,22.585,87.265,Solar
15377,21.12,82.484,Solar
15378,21.07,74.32,Solar
15379,11.665,77.89,Solar
15380,29.9611,75.7767,Solar
15381,23.56,86.475,Solar
15382,23.1394,72.4528,Solar
15383,18.17,77.425,Solar
15384,18.147,77.423,Solar
15385,26.98,72.25,Solar
15363,17.7,77.803,Solar
15292,23.7025,75.9246,Solar
15291,14.11,78.786,Solar
15289,23.725,75.535,Solar
15265,18.764,79.4873,Solar
15266,17.285,79.146,Solar
15267,18.125,78.488,Solar
15268,9.222,78.3485,Solar
15269,17.3494,78.178,Solar
15270,16.4,75.17,Solar
15271,23.2592,70.0097,Solar
15272,27.9363,75.679,Solar
15274,27.4108,72.2164,Solar
15275,27.4118,72.2127,Solar
15263,29.9619,75.1631,Solar
15276,27.4092,72.2193,Solar
15278,27.381,72.138,Solar
15279,27.381,72.138,Solar
15280,27.396,72.231,Solar
15281,27.384,72.242,Solar
15282,27.396,72.154,Solar
15283,27.404,72.162,Solar
15284,27.898,72.951,Solar
15285,27.898,72.951,Solar
15286,9.5059,78.2486,Solar
15288,18.79,77.918,Solar
15277,27.4137,72.1577,Solar
15166,17.561,74.827,Solar
15165,17.56,74.835,Solar
15164,19.49,75.415,Solar
15005,18.4921,73.5081,Solar
15006,8.535,77.8,Solar
15007,22.89,69.695,Solar
15008,17.69,77.861,Solar
15009,29.7303,75.3099,Solar
15010,30.252,74.251,Solar
15011,11.083,78.506,Solar
15012,9.437,78.173,Solar
15013,10.8245,79.8147,Solar
15044,9.444,78.572,Solar
15048,14.025,78.415,Solar
15049,14.011,78.439,Solar
15050,14.034,78.443,Solar
15051,14.024,78.446,Solar
15052,14.02,78.415,Solar
15053,14.101,78.463,Solar
15054,14.026,78.434,Solar
15055,14.041,78.43,Solar
15059,14.821,76.748,Solar
15060,14.821,76.748,Solar
15061,16.499,78.35,Solar
15004,13.165,78.365,Solar
15003,17.85,76.705,Solar
15002,12.988,79.294,Solar
15001,21.045,76.05,Solar
14977,17.961,78.055,Solar
14978,18.05,78.075,Solar
14979,29.7303,75.3099,Solar
14980,29.7311,75.308,Solar
14981,25.1,82.38,Solar
14982,22.4077,68.9925,Solar
14983,28.6966,75.5823,Solar
14984,17.874,74.545,Solar
14985,18.6667,75.5167,Solar
14988,23.039,76.941,Solar
15062,16.499,78.382,Solar
14989,10.967,77.778,Solar
14991,11.0027,78.6108,Solar
14992,11.0003,78.6101,Solar
14993,11.0005,78.6129,Solar
14994,23.378,70.558,Solar
14995,16.256,76.16,Solar
14996,15.65,75.985,Solar
14997,16.41,75.195,Solar
14998,21.015,76.04,Solar
14999,21.06,76.08,Solar
15000,21.04,76.025,Solar
14990,9.644,77.851,Solar
15065,29.8595,75.1924,Solar
15066,17.8728,77.732,Solar
15067,25.3723,81.8717,Solar
15096,27.6007,72.2242,Solar
15097,27.5728,72.206,Solar
15098,28.1371,72.9661,Solar
15099,28.137,72.967,Solar
15103,17.514,78.141,Solar
15107,26.005,79.515,Solar
15148,14.256,77.414,Solar
15149,14.266,77.477,Solar
15150,14.266,77.469,Solar
15151,14.259,77.485,Solar
15095,19.048,78.288,Solar
15152,14.238,77.483,Solar
15154,14.243,77.467,Solar
15155,14.237,77.467,Solar
15156,14.231,77.461,Solar
15157,14.251,77.457,Solar
15158,14.284,77.4,Solar
15159,14.252,77.475,Solar
15160,14.237,77.45,Solar
15161,14.246,77.453,Solar
15162,23.815,77.895,Solar
15163,24.788,75.085,Solar
15153,14.252,77.486,Solar
14975,16.743,78.358,Solar
15094,19.133,78.242,Solar
15092,17.084,75.873,Solar
15069,12.84,76.375,Solar
15070,18.863,78.182,Solar
15071,18.895,78.201,Solar
15072,29.859,75.21,Solar
15073,15.788,75.496,Solar
15074,24.255,75.025,Solar
15075,18.002,77.734,Solar
15077,9.568,78.31,Solar
15078,22.351,73.19,Solar
15079,26.074,79.556,Solar
15093,25.65,74.87,Solar
15080,23.651,71.699,Solar
15082,27.945,76.36,Solar
15083,24.688,75.13,Solar
15084,17.838,78.017,Solar
15085,14.68,79.645,Solar
15086,13.992,77.366,Solar
15087,13.9922,77.3618,Solar
15088,11.611,79.52,Solar
15089,11.623,79.532,Solar
15090,11.63,79.494,Solar
15091,17.093,75.872,Solar
15081,17.058,78.466,Solar
20300,38.2584,-1.4568,Solar
16495,42.9622,144.4266,Solar
16502,42.765,141.643,Solar
18785,38.6125,-8.4424,Solar
18797,38.8821,-9.1416,Solar
18807,38.5074,-7.8998,Solar
18811,37.6063,-8.0874,Solar
18818,37.1098,-8.6966,Solar
18826,32.744,-17.1115,Solar
18831,38.872,-9.1088,Solar
18837,37.4428,-7.7474,Solar
18838,38.8679,-9.1072,Solar
18842,38.0929,-8.1998,Solar
18843,38.0929,-8.1998,Solar
18847,38.8606,-9.1815,Solar
18852,40.8557,-8.6404,Solar
18853,37.4425,-7.7493,Solar
18854,37.441,-7.753,Solar
18855,37.4412,-7.753,Solar
18869,38.0381,-8.1316,Solar
18872,38.727,-8.62,Solar
18884,37.5882,-7.8332,Solar
18886,37.665,-8.192,Solar
18892,38.5731,-8.956,Solar
18783,37.1215,-8.266,Solar
18782,38.0543,-8.1368,Solar
18781,38.0347,-8.1297,Solar
18778,38.8747,-9.1097,Solar
18635,38.8601,-9.2724,Solar
18637,37.5229,-8.0582,Solar
18660,38.1861,-7.2161,Solar
18669,37.1647,-8.2737,Solar
18677,38.5335,-7.9155,Solar
18705,38.6185,-8.4608,Solar
18712,38.8813,-7.6456,Solar
18717,38.7288,-8.5946,Solar
18719,32.7518,-16.7512,Solar
18727,39.5787,-8.4057,Solar
18898,32.7452,-17.1136,Solar
18729,37.5801,-7.8393,Solar
18752,38.9188,-8.6193,Solar
18753,38.9188,-8.6193,Solar
18754,38.9188,-8.6193,Solar
18755,38.9188,-8.6193,Solar
18756,38.9277,-8.5202,Solar
18764,38.5503,-7.8471,Solar
18770,40.8262,-8.557,Solar
18771,37.0764,-7.8545,Solar
18772,37.0772,-7.8597,Solar
18773,37.0773,-7.8572,Solar
18751,40.1172,-8.5399,Solar
18632,38.7086,-8.625,Solar
18929,37.5619,-8.0701,Solar
18939,38.5108,-7.7787,Solar
19116,46.9358,23.783,Solar
19117,46.881,23.783,Solar
19118,44.255,26.238,Solar
19119,44.255,26.238,Solar
19120,44.663,26.536,Solar
19121,45.3954,21.1997,Solar
19122,47.749,22.729,Solar
19123,44.897,27.82,Solar
19124,44.445,26.6325,Solar
19136,45.25,28.4831,Solar
19138,47.031,24.35,Solar
19139,44.4807,26.8104,Solar
19140,44.479,26.816,Solar
19141,45.395,27.672,Solar
19145,44.9469,26.0693,Solar
19146,44.22,23.683,Solar
19147,44.963,25.955,Solar
19149,46.428,22.108,Solar
19150,45.895,23.743,Solar
19151,43.876,25.888,Solar
19152,47.868,23.054,Solar
19115,44.101,24.378,Solar
19114,44.677,25.88,Solar
19113,44.36,25.62,Solar
19112,44.936,26.091,Solar
18946,38.5074,-7.8998,Solar
18947,41.4101,-8.4151,Solar
18960,38.8733,-9.1083,Solar
18962,38.6453,-8.889,Solar
18968,40.17,-8.5939,Solar
18971,38.594,-9.1649,Solar
18972,38.596,-9.1611,Solar
18973,38.596,-9.1611,Solar
18984,38.0299,-7.6229,Solar
19016,37.1508,-7.9553,Solar
18931,33.0598,-16.3348,Solar
19017,37.1508,-7.9553,Solar
19030,38.729,-8.595,Solar
19035,38.8749,-9.1073,Solar
19057,38.737,-9.3339,Solar
19058,38.737,-9.3339,Solar
19065,38.41,-8.42,Solar
19070,38.13,-7.255,Solar
19108,44.96,25.918,Solar
19109,44.362,24.137,Solar
19110,44.927,26.144,Solar
19111,44.913,26.148,Solar
19018,37.365,-7.665,Solar
19153,43.903,25.87,Solar
18631,38.7086,-8.625,Solar
18527,53.0044,22.1448,Solar
18186,32.12,71.83,Solar
18195,29.115,72.265,Solar
18225,33.7301,73.097,Solar
18229,29.321,71.823,Solar
18230,29.274,71.799,Solar
18231,29.3178,71.824,Solar
18247,31.93,35.46,Solar
18254,8.185,-80.711,Solar
18257,8.18,-80.675,Solar
18259,8.19,-80.721,Solar
18297,-16.4356,-72.2215,Solar
18300,-17.5389,-71.03,Solar
18301,-17.544,-71.0304,Solar
18305,-16.5764,-71.818,Solar
18308,-17.19,-71.01,Solar
18311,-17.9937,-70.3361,Solar
18322,15.4605,120.5918,Solar
18333,18.528,120.6378,Solar
18341,14.2666,121.079,Solar
18342,15.4968,120.9921,Solar
18344,13.9155,120.6498,Solar
18179,18.35,55.71,Solar
18178,18.35,55.71,Solar
18177,23.6294,58.5158,Solar
17826,7.455,3.885,Solar
17664,-19.53,17.44,Solar
17665,-21.4148,15.973,Solar
17666,-22.05,16.93,Solar
17667,-23.195,19.56,Solar
17668,-20.4465,16.6255,Solar
17673,27.86,85.115,Solar
17683,27.564,85.534,Solar
17686,53.4503,5.6734,Solar
17687,52.737,5.229,Solar
17690,51.236,5.615,Solar
18346,14.42,120.88,Solar
17696,53.3,6.958,Solar
17726,50.989,5.801,Solar
17733,51.687,4.546,Solar
17742,51.405,4.243,Solar
17743,53.334,6.415,Solar
17745,51.481,3.71,Solar
17746,17.505,-62.98,Solar
17750,53.11,6.935,Solar
17755,51.64,3.99,Solar
17813,12.2,-86.735,Solar
17820,13.97,5.525,Solar
17710,52.3,4.716,Solar
18628,38.4916,-8.8113,Solar
18347,14.417,120.875,Solar
18349,15.0736,120.5893,Solar
18417,10.5116,123.4351,Solar
18418,8.485,125.895,Solar
18420,15.004,121.028,Solar
18422,15.0074,120.973,Solar
18423,15.82,120.965,Solar
18424,18.1359,120.6762,Solar
18425,11.121,124.9723,Solar
18426,10.8055,122.9908,Solar
18427,14.8052,120.3634,Solar
18429,6.34,124.74,Solar
18432,14.14,121.1,Solar
18435,14.7019,120.954,Solar
18437,14.8323,120.4476,Solar
18519,51.8469,23.1633,Solar
18520,50.2408,23.1267,Solar
18521,52.9366,18.9595,Solar
18522,54.3363,18.7532,Solar
18523,51.9201,14.7294,Solar
18524,53.3908,21.9149,Solar
18525,51.4147,17.9359,Solar
18526,50.0422,20.8531,Solar
18416,10.523,123.43,Solar
18415,10.523,123.43,Solar
18404,10.5158,123.4351,Solar
18403,15.132,120.635,Solar
18350,15.335,120.695,Solar
18351,10.6163,122.1683,Solar
18352,18.0508,120.4858,Solar
18353,15.5365,120.615,Solar
18356,6.7718,125.2853,Solar
18357,10.4152,123.6789,Solar
18359,14.1033,121.5423,Solar
18361,10.4216,122.9348,Solar
18362,10.4249,122.9282,Solar
18364,7.5546,124.9616,Solar
18348,6.3338,124.7444,Solar
18365,8.556,124.787,Solar
18369,15.135,121.01,Solar
18370,11.085,124.629,Solar
18378,14.795,121.145,Solar
18379,16.02,120.43,Solar
18381,14.4503,120.5355,Solar
18385,9.636,123.095,Solar
18386,14.6912,120.2667,Solar
18399,15.4408,119.9856,Solar
18400,15.4467,120.618,Solar
18402,15.132,120.635,Solar
18368,10.424,122.928,Solar
19168,44.933,23.539,Solar
19169,45.706,24.693,Solar
19170,45.752,24.716,Solar
20098,35.2799,128.8676,Solar
20112,36.8043,126.2005,Solar
20124,35.42,126.423,Solar
20128,34.743,126.4273,Solar
20130,37.179,128.401,Solar
20133,35.419,126.4286,Solar
20152,37.2281,-3.0511,Solar
20160,39.171,-3.2666,Solar
20161,38.812,-7.0587,Solar
20164,38.898,-4.366,Solar
20165,39.2226,-5.7853,Solar
20166,42.006,-1.692,Solar
20167,28.163,-16.468,Solar
20168,38.6057,-0.6586,Solar
20169,38.328,-6.688,Solar
20170,38.8064,-6.2832,Solar
20171,39.044,-1.976,Solar
20172,39.0465,-1.7941,Solar
20173,37.571,-4.093,Solar
20174,37.92,-4.673,Solar
20175,38.523,-7.06,Solar
20090,35.1355,128.5734,Solar
20074,36.5893,126.3672,Solar
20059,37.0518,126.4412,Solar
20043,34.4091,126.5112,Solar
19980,-30.022,22.3559,Solar
19981,-29.0387,24.9332,Solar
19984,-25.738,27.4181,Solar
19986,-27.584,22.9275,Solar
19987,-33.35,18.5295,Solar
19988,-30.5788,24.0789,Solar
19989,-30.5956,24.103,Solar
19990,-22.993,29.2518,Solar
19991,-33.35,18.5298,Solar
19992,-23.0748,27.9912,Solar
20176,38.365,-6.4549,Solar
19993,-33.4055,19.9392,Solar
19999,-31.634,18.5053,Solar
20002,-24.042,29.3685,Solar
20003,-28.895,19.592,Solar
20008,36.849,126.874,Solar
20010,37.859,127.68,Solar
20032,35.0222,126.248,Solar
20034,37.4853,129.147,Solar
20040,36.1581,128.0488,Solar
20041,36.1408,128.0403,Solar
20042,35.2842,128.8226,Solar
19996,-28.419,21.2688,Solar
19979,-29.968,22.3199,Solar
20177,38.3773,-6.4587,Solar
20179,38.906,-0.509,Solar
20221,38.8816,-1.33,Solar
20222,38.052,-1.687,Solar
20237,39.2939,-5.2168,Solar
20247,38.7291,-0.9219,Solar
20248,37.7574,-5.062,Solar
20265,39.0212,-5.5333,Solar
20283,38.26,-1.682,Solar
20284,39.332,-2.525,Solar
20285,38.7071,-3.72,Solar
20286,38.822,-7.005,Solar
20287,39.212,-5.7803,Solar
20288,39.0105,-1.8949,Solar
20289,37.589,-5.816,Solar
20290,37.5189,-5.6592,Solar
20291,37.8094,-1.0631,Solar
20292,39.2714,-1.4687,Solar
20293,39.1159,-5.3349,Solar
20294,39.275,-2.4095,Solar
20295,39.883,-5.667,Solar
20296,42.1517,-1.6556,Solar
20297,41.2199,-0.3017,Solar
20220,38.2216,-1.3163,Solar
20219,38.72,-0.727,Solar
20218,36.9268,-2.4758,Solar
20217,38.2812,-5.239,Solar
20180,37.603,-5.104,Solar
20181,37.8483,-1.3416,Solar
20182,38.8443,-1.0498,Solar
20183,39.83,-5.66,Solar
20184,38.7288,-4.21,Solar
20185,37.838,-4.972,Solar
20186,37.837,-4.98,Solar
20187,41.418,-1.2969,Solar
20188,38.8081,-6.8254,Solar
20189,42.495,-2.31,Solar
20178,38.817,-6.749,Solar
20190,37.09,-4.433,Solar
20192,37.122,-5.567,Solar
20193,42.1859,-1.6073,Solar
20194,28.158,-16.4644,Solar
20195,42.277,-2.044,Solar
20196,39.172,-3.277,Solar
20197,41.198,-4.8322,Solar
20198,40.214,-0.1853,Solar
20199,38.7462,-5.5308,Solar
20215,42.271,-1.666,Solar
20216,39.919,-4.117,Solar
20191,36.663,-5.828,Solar
19974,-32.423,18.7356,Solar
19971,-30.0246,22.3392,Solar
19970,-30.6279,24.0054,Solar
19342,52.9138,52.9134,Solar
19353,42.55,46.775,Solar
19356,51.974,85.856,Solar
19367,52.171,56.518,Solar
19378,52.125,106.52,Solar
19414,50.0213,88.6955,Solar
19415,50.0213,88.7,Solar
19442,43.019,47.458,Solar
19445,51.948,85.832,Solar
19450,54.36,56.165,Solar
19454,50.215,43.1,Solar
19507,50.477,48.176,Solar
19513,50.769,86.115,Solar
19515,51.14,55.49,Solar
19516,51.13,55.49,Solar
19517,51.49,59.41,Solar
19518,51.48,59.4,Solar
19519,50.94,47.88,Solar
19521,51.266,58.4747,Solar
19530,51.8893,54.1556,Solar
19538,52.8265,53.4687,Solar
19293,47.26,47.026,Solar
19291,51.324,55.031,Solar
19290,46.265,43.97,Solar
19289,46.51,44.2,Solar
19171,44.714,26.596,Solar
19173,43.878,25.794,Solar
19175,44.357,23.859,Solar
19176,53.7243,91.356,Solar
19179,48.405,46.235,Solar
19180,51.945,58.195,Solar
19181,44.78,43.055,Solar
19193,53.935,110.14,Solar
19197,51.54,116.655,Solar
19200,54.355,56.785,Solar
19547,52.125,48.74,Solar
19201,54.255,56.785,Solar
19212,50.6268,107.6166,Solar
19218,53.48,60.765,Solar
19222,52.8252,55.918,Solar
19223,52.8314,55.9276,Solar
19224,51.9507,58.1879,Solar
19225,54.355,56.785,Solar
19253,44.46,46.465,Solar
19264,53.485,60.435,Solar
19276,53.2,52.33,Solar
19288,46.36,44.315,Solar
19202,52.605,58.055,Solar
19554,47.345,47.48,Solar
19556,50.74,37.435,Solar
19558,46.3236,48.1984,Solar
19909,-28.727,21.9951,Solar
19910,-28.466,25.1947,Solar
19917,-30.617,24.0347,Solar
19918,-30.628,24.0054,Solar
19919,-30.596,24.1026,Solar
19920,-30.6198,24.0338,Solar
19923,-30.838,26.2259,Solar
19924,-28.612,24.7521,Solar
19933,-29.391,23.3117,Solar
19936,-29.001,23.8005,Solar
19906,-32.642,18.4974,Solar
19939,-28.312,23.3673,Solar
19942,-31.727,23.192,Solar
19943,-31.7318,23.163,Solar
19945,-27.613,23.025,Solar
19946,-27.5954,22.929,Solar
19949,-28.538,21.0777,Solar
19954,-28.8871,19.5538,Solar
19955,-28.889,19.5553,Solar
19958,-28.3153,23.3536,Solar
19960,-28.915,25.9199,Solar
19961,-31.0,24.6512,Solar
19941,-30.16,24.1365,Solar
17663,-22.5243,17.0787,Solar
19904,-29.497,20.7852,Solar
19874,48.347,19.62,Solar
19559,46.3924,47.9786,Solar
19560,46.3986,48.5156,Solar
19561,67.6658,134.6573,Solar
19567,53.017,49.814,Solar
19595,51.0711,55.0065,Solar
19663,50.9623,84.7928,Solar
19682,46.42,48.405,Solar
19683,46.44,48.645,Solar
19704,52.295,57.945,Solar
19731,-2.026,30.377,Solar
19901,-27.3737,23.0076,Solar
19732,13.7381,-60.961,Solar
19749,26.33,50.108,Solar
19750,27.35,35.715,Solar
19766,24.87,46.702,Solar
19769,22.25,46.61,Solar
19816,31.62,38.795,Solar
19824,16.515,-15.465,Solar
19827,14.178,-16.027,Solar
19829,15.155,-16.593,Solar
19832,15.13,-16.676,Solar
19862,48.265,19.056,Solar
19741,28.487,48.457,Solar
17661,-28.41,17.445,Solar
17660,-22.43,14.964,Solar
17638,20.2,94.8,Solar
16703,35.6654,138.4526,Solar
16705,33.6159,130.6929,Solar
16706,37.694,141.004,Solar
16707,37.635,141.018,Solar
16708,34.2954,135.1293,Solar
16709,40.7704,141.3628,Solar
16710,40.751,141.397,Solar
16713,36.403,140.353,Solar
16714,36.336,140.3775,Solar
16715,36.4576,140.3867,Solar
16716,34.1616,133.7667,Solar
16717,33.0825,130.4156,Solar
16718,34.291,135.084,Solar
16719,31.6826,130.5932,Solar
16722,42.635,141.947,Solar
16723,42.629,141.96,Solar
16724,42.3721,141.0188,Solar
16729,32.914,129.912,Solar
16730,26.5451,128.0296,Solar
16734,32.1957,130.878,Solar
16735,34.722,138.172,Solar
16702,33.8324,135.348,Solar
16701,35.0779,134.2653,Solar
16699,36.0094,140.344,Solar
16698,34.7607,136.9261,Solar
16665,43.8681,144.4835,Solar
16666,36.077,138.423,Solar
16667,32.6814,129.8025,Solar
16668,32.9971,130.4227,Solar
16669,34.941,133.975,Solar
16670,31.9818,131.2976,Solar
16671,34.3694,132.1341,Solar
16672,31.3728,130.9583,Solar
16673,43.0066,144.3175,Solar
16674,43.0227,144.2989,Solar
16737,37.065,136.959,Solar
16675,34.921,135.7165,Solar
16678,32.8,130.867,Solar
16679,42.9559,144.4354,Solar
16681,34.771,134.748,Solar
16683,38.9439,141.2542,Solar
16684,33.572,131.412,Solar
16690,32.9105,130.4656,Solar
16691,34.5672,136.6549,Solar
16692,32.2879,130.4728,Solar
16695,34.695,137.253,Solar
16696,42.563,141.335,Solar
16677,31.266,130.3562,Solar
16664,37.4482,140.3005,Solar
16741,36.851,140.142,Solar
16743,36.9384,139.9416,Solar
16799,39.0509,141.071,Solar
16801,36.908,140.107,Solar
16802,36.9172,140.1017,Solar
16803,33.5967,130.8442,Solar
16806,36.2834,139.7996,Solar
16807,32.932,130.915,Solar
16808,32.918,130.932,Solar
16809,32.928,130.958,Solar
16810,32.8724,130.9056,Solar
16812,37.771,140.984,Solar
16813,40.8964,141.2815,Solar
16814,40.9277,141.3642,Solar
16815,40.665,141.336,Solar
16816,40.6627,141.3312,Solar
16817,33.328,130.022,Solar
16818,33.9429,133.1122,Solar
16819,33.9263,133.1248,Solar
16821,34.385,132.7326,Solar
16822,34.5842,135.4086,Solar
16824,34.3451,133.8846,Solar
16828,34.9158,135.1607,Solar
16797,34.239,132.8505,Solar
16794,33.943,131.193,Solar
16792,42.9061,143.9641,Solar
16791,36.9331,140.8544,Solar
16744,36.946,139.914,Solar
16745,36.9327,140.0777,Solar
16746,36.9506,139.9586,Solar
16747,36.938,139.956,Solar
16748,37.531,140.536,Solar
16749,37.947,139.088,Solar
16754,32.2296,130.8182,Solar
16755,33.7192,130.7277,Solar
16756,40.855,141.14,Solar
16758,37.953,139.19,Solar
16742,36.758,140.091,Solar
16762,36.1353,140.1699,Solar
16764,39.1713,141.7256,Solar
16766,35.482,139.708,Solar
16767,35.4888,139.7268,Solar
16772,33.2323,131.7759,Solar
16773,33.2558,131.7275,Solar
16774,33.2596,131.7208,Solar
16775,33.2503,131.7604,Solar
16779,34.7299,133.8508,Solar
16788,33.0029,130.4006,Solar
16790,36.9442,140.8939,Solar
16763,34.6833,138.0053,Solar
16663,35.5821,138.5728,Solar
16662,33.9878,134.6176,Solar
16661,33.9869,134.6251,Solar
16546,33.921,130.771,Solar
16550,33.3384,130.3824,Solar
16551,39.0071,141.2705,Solar
16552,34.6558,135.3797,Solar
16555,34.773,134.763,Solar
16556,34.779,134.6942,Solar
16557,31.718,130.406,Solar
16558,38.967,141.103,Solar
16562,40.309,141.741,Solar
16565,33.245,131.759,Solar
16566,34.0305,131.5849,Solar
16568,35.897,138.48,Solar
16569,36.756,140.014,Solar
16571,31.902,131.339,Solar
16572,38.876,141.1485,Solar
16573,38.9361,141.3619,Solar
16574,34.4436,136.355,Solar
16575,37.688,140.722,Solar
16579,39.8866,140.1272,Solar
16581,34.3644,133.9672,Solar
16583,36.7509,137.1264,Solar
16545,33.9215,130.7774,Solar
16540,36.999,136.847,Solar
16539,38.8596,141.1879,Solar
16537,34.8622,132.049,Solar
16503,33.5809,130.6323,Solar
16505,42.478,140.834,Solar
16506,34.68,135.381,Solar
16507,35.9443,140.3267,Solar
16508,35.8946,138.2591,Solar
16509,31.701,130.987,Solar
16510,34.951,135.797,Solar
16511,33.6874,130.7654,Solar
16512,36.8103,140.4359,Solar
16514,37.179,140.394,Solar
16584,34.723,134.9087,Solar
16517,36.5673,137.2367,Solar
16519,38.67,140.795,Solar
16520,34.957,135.854,Solar
16522,35.247,139.893,Solar
16523,35.236,139.8965,Solar
16527,32.689,128.8566,Solar
16528,36.3831,138.9664,Solar
16531,40.5506,141.4298,Solar
16532,40.535,141.5121,Solar
16535,34.455,131.445,Solar
16536,32.6497,130.7217,Solar
16518,33.945,133.213,Solar
16585,35.98,140.317,Solar
16586,35.914,140.301,Solar
16587,34.4941,136.7636,Solar
16635,33.047,130.424,Solar
16636,34.7499,138.0742,Solar
16637,34.664,138.1015,Solar
16638,34.6689,138.0921,Solar
16639,34.6698,138.0993,Solar
16642,36.8174,139.7187,Solar
